Ticker,Date,Open,High,Low,Close,Adj Close,Volume
^NSEI,2017-01-02,8210.099609375,8212.0,8133.7998046875,8179.5,8179.5,118300.0
^BSESN,2017-01-02,26711.150390625,26720.98046875,26447.060546875,26595.44921875,26595.44921875,8000.0
^N100,2017-01-02,931.030029296875,940.52001953125,930.8400268554688,938.969970703125,938.969970703125,73825600.0
^NYA,2017-01-03,11138.849609375,11176.91015625,11094.2900390625,11154.349609375,11154.349609375,3773010000.0
^IXIC,2017-01-03,5425.6201171875,5452.56982421875,5397.990234375,5429.080078125,5429.080078125,1887670000.0
^FTSE,2017-01-03,7142.7998046875,7205.5,7142.7998046875,7177.89990234375,7177.89990234375,795658400.0
^NSEI,2017-01-03,8196.0498046875,8219.099609375,8148.60009765625,8192.25,8192.25,127300.0
^BSESN,2017-01-03,26616.919921875,26724.400390625,26488.369140625,26643.240234375,26643.240234375,9800.0
000001.SS,2017-01-03,3105.30908203125,3136.4560546875,3105.30908203125,3135.9208984375,3135.9208984375,141600.0
^N100,2017-01-03,942.719970703125,946.2100219726562,940.5700073242188,941.3499755859376,941.3499755859376,179900200.0
^DJI,2017-01-03,19872.859375,19938.529296875,19775.9296875,19881.759765625,19881.759765625,339180000.0
^GSPC,2017-01-03,2251.570068359375,2263.8798828125,2245.1298828125,2257.830078125,2257.830078125,3773010000.0
GC=F,2017-01-03,1155.199951171875,1160.800048828125,1146.5,1160.4000244140625,1160.4000244140625,52.0
CL=F,2017-01-03,54.20000076293945,55.2400016784668,52.11000061035156,52.33000183105469,52.33000183105469,727793.0
^NYA,2017-01-04,11186.7802734375,11252.6298828125,11186.7802734375,11246.5400390625,11246.5400390625,3768890000.0
^IXIC,2017-01-04,5440.91015625,5482.35009765625,5440.240234375,5477.0,5477.0,1885490000.0
^FTSE,2017-01-04,7177.89990234375,7189.7001953125,7168.7998046875,7189.7001953125,7189.7001953125,742050400.0
^NSEI,2017-01-04,8202.650390625,8218.5,8180.89990234375,8190.5,8190.5,132400.0
^BSESN,2017-01-04,26677.220703125,26723.369140625,26606.060546875,26633.130859375,26633.130859375,8100.0
^N225,2017-01-04,19298.6796875,19594.16015625,19277.9296875,19594.16015625,19594.16015625,163500000.0
000001.SS,2017-01-04,3133.787109375,3160.10302734375,3130.114990234375,3158.7939453125,3158.7939453125,167900.0
^N100,2017-01-04,943.989990234375,944.1599731445312,938.4000244140624,941.27001953125,941.27001953125,174475900.0
^DJI,2017-01-04,19890.939453125,19956.140625,19878.830078125,19942.16015625,19942.16015625,280010000.0
^GSPC,2017-01-04,2261.60009765625,2272.820068359375,2261.60009765625,2270.75,2270.75,3768890000.0
GC=F,2017-01-04,1156.300048828125,1165.0,1156.300048828125,1163.800048828125,1163.800048828125,36.0
CL=F,2017-01-04,52.4900016784668,53.43000030517578,52.150001525878906,53.2599983215332,53.2599983215332,512641.0
^NYA,2017-01-05,11243.1201171875,11264.169921875,11209.6298828125,11247.6904296875,11247.6904296875,3785080000.0
^IXIC,2017-01-05,5474.39013671875,5495.85009765625,5464.35986328125,5487.93994140625,5487.93994140625,1799170000.0
^FTSE,2017-01-05,7189.7001953125,7212.0,7172.7998046875,7195.2998046875,7195.2998046875,768721000.0
^NSEI,2017-01-05,8226.650390625,8282.650390625,8223.7001953125,8273.7998046875,8273.7998046875,159100.0
^BSESN,2017-01-05,26738.419921875,26917.2109375,26738.419921875,26878.240234375,26878.240234375,9800.0
^N225,2017-01-05,19602.099609375,19615.400390625,19473.279296875,19520.689453125,19520.689453125,134500000.0
000001.SS,2017-01-05,3157.906005859375,3168.501953125,3154.281005859375,3165.410888671875,3165.410888671875,174700.0
^N100,2017-01-05,938.8200073242188,942.719970703125,937.72998046875,941.1699829101562,941.1699829101562,178672000.0
^DJI,2017-01-05,19924.560546875,19948.599609375,19811.119140625,19899.2890625,19899.2890625,269920000.0
^GSPC,2017-01-05,2268.179931640625,2271.5,2260.449951171875,2269.0,2269.0,3785080000.0
GC=F,2017-01-05,1172.0,1183.300048828125,1171.5,1179.699951171875,1179.699951171875,500.0
CL=F,2017-01-05,53.38999938964844,54.119998931884766,52.790000915527344,53.7599983215332,53.7599983215332,517362.0
^NYA,2017-01-06,11235.4404296875,11260.83984375,11205.2998046875,11237.6201171875,11237.6201171875,3342080000.0
^IXIC,2017-01-06,5499.080078125,5536.52001953125,5482.81005859375,5521.06005859375,5521.06005859375,1711870000.0
^FTSE,2017-01-06,7195.2998046875,7210.10009765625,7180.60009765625,7210.10009765625,7210.10009765625,694323700.0
^NSEI,2017-01-06,8281.849609375,8306.849609375,8233.25,8243.7998046875,8243.7998046875,139400.0
^BSESN,2017-01-06,26929.689453125,27009.609375,26733.330078125,26759.23046875,26759.23046875,7800.0
^N225,2017-01-06,19393.55078125,19472.369140625,19354.439453125,19454.330078125,19454.330078125,119100000.0
000001.SS,2017-01-06,3163.77587890625,3172.034912109375,3153.02490234375,3154.321044921875,3154.321044921875,183700.0
^N100,2017-01-06,938.7100219726562,941.8800048828124,936.6099853515624,941.7100219726562,941.7100219726562,147799900.0
^DJI,2017-01-06,19906.9609375,19999.630859375,19834.080078125,19963.80078125,19963.80078125,277700000.0
^GSPC,2017-01-06,2271.139892578125,2282.10009765625,2264.06005859375,2276.97998046875,2276.97998046875,3342080000.0
GC=F,2017-01-06,1176.5,1176.5,1171.9000244140625,1171.9000244140625,1171.9000244140625,16.0
CL=F,2017-01-06,53.72999954223633,54.31999969482422,53.31999969482422,53.9900016784668,53.9900016784668,528333.0
^NYA,2017-01-09,11209.7099609375,11209.7099609375,11169.759765625,11169.7900390625,11169.7900390625,3219730000.0
^IXIC,2017-01-09,5527.580078125,5541.080078125,5517.14013671875,5531.81982421875,5531.81982421875,1887740000.0
^FTSE,2017-01-09,7210.10009765625,7243.7998046875,7207.39990234375,7237.7998046875,7237.7998046875,705536400.0
^NSEI,2017-01-09,8259.349609375,8263.0,8227.75,8236.0498046875,8236.0498046875,99100.0
^BSESN,2017-01-09,26860.810546875,26860.880859375,26701.1796875,26726.55078125,26726.55078125,6400.0
000001.SS,2017-01-09,3148.531982421875,3173.135986328125,3147.735107421875,3171.236083984375,3171.236083984375,171700.0
^N100,2017-01-09,942.8800048828124,942.8800048828124,935.6799926757812,938.22998046875,938.22998046875,157081500.0
^DJI,2017-01-09,19931.41015625,19943.779296875,19887.380859375,19887.380859375,19887.380859375,287510000.0
^GSPC,2017-01-09,2273.590087890625,2275.489990234375,2268.89990234375,2268.89990234375,2268.89990234375,3219730000.0
GC=F,2017-01-09,1173.9000244140625,1183.5999755859375,1173.0,1183.5,1183.5,62.0
CL=F,2017-01-09,53.75,53.83000183105469,51.7599983215332,51.959999084472656,51.959999084472656,564893.0
^NYA,2017-01-10,11181.740234375,11229.509765625,11171.580078125,11183.330078125,11183.330078125,3640560000.0
^IXIC,2017-01-10,5536.5400390625,5564.25,5528.10986328125,5551.81982421875,5551.81982421875,1798610000.0
^FTSE,2017-01-10,7237.7998046875,7284.7998046875,7237.2998046875,7275.5,7275.5,933682800.0
^NSEI,2017-01-10,8262.7001953125,8293.7998046875,8261.0,8288.599609375,8288.599609375,142900.0
^BSESN,2017-01-10,26811.630859375,26914.94921875,26804.169921875,26899.560546875,26899.560546875,8600.0
^N225,2017-01-10,19414.830078125,19484.900390625,19255.349609375,19301.439453125,19301.439453125,119100000.0
000001.SS,2017-01-10,3167.570068359375,3174.577880859375,3157.33203125,3161.6708984375,3161.6708984375,179800.0
^N100,2017-01-10,939.5900268554688,941.2000122070312,934.5700073242188,937.6199951171876,937.6199951171876,204281400.0
^DJI,2017-01-10,19876.349609375,19957.119140625,19836.029296875,19855.529296875,19855.529296875,299410000.0
^GSPC,2017-01-10,2269.719970703125,2279.27001953125,2265.27001953125,2268.89990234375,2268.89990234375,3640560000.0
GC=F,2017-01-10,1184.300048828125,1188.9000244140625,1182.300048828125,1184.199951171875,1184.199951171875,8.0
CL=F,2017-01-10,51.83000183105469,52.369998931884766,50.709999084472656,50.81999969482422,50.81999969482422,632573.0
