Ticker,Date,Open,High,Low,Close,Adj Close,Volume
^NYA,2011-01-03,7964.0400390625,8071.43017578125,7964.0400390625,8043.97021484375,8043.97021484375,4286670000.0
^IXIC,2011-01-03,2676.64990234375,2704.860107421875,2676.340087890625,2691.52001953125,2691.52001953125,1919660000.0
^NSEI,2011-01-03,6177.4501953125,6178.5498046875,6147.2001953125,6157.60009765625,6157.60009765625,0.0
^BSESN,2011-01-03,20621.609375,20664.80078125,20531.0,20561.05078125,20561.05078125,12000.0
^N100,2011-01-03,696.5,705.969970703125,696.25,705.3800048828125,705.3800048828125,157880400.0
^DJI,2011-01-03,11577.4296875,11711.4697265625,11577.349609375,11670.75,11670.75,203420000.0
^GSPC,2011-01-03,1257.6199951171875,1276.1700439453125,1257.6199951171875,1271.8699951171875,1271.8699951171875,4286670000.0
GC=F,2011-01-03,1415.5999755859375,1423.9000244140625,1413.699951171875,1422.5999755859375,1422.5999755859375,28.0
CL=F,2011-01-03,91.30999755859376,92.58000183105467,91.20999908447266,91.5500030517578,91.5500030517578,225189.0
^NYA,2011-01-04,8044.0,8062.60986328125,7969.14990234375,8022.18017578125,8022.18017578125,4796420000.0
^IXIC,2011-01-04,2699.860107421875,2700.8798828125,2663.639892578125,2681.25,2681.25,2015440000.0
^FTSE,2011-01-04,5899.89990234375,6049.5,5899.89990234375,6013.89990234375,6013.89990234375,950390700.0
^NSEI,2011-01-04,6172.75,6181.0498046875,6124.39990234375,6146.35009765625,6146.35009765625,0.0
^BSESN,2011-01-04,20617.380859375,20651.2109375,20449.009765625,20498.720703125,20498.720703125,15200.0
^N225,2011-01-04,10352.1904296875,10409.169921875,10321.2802734375,10398.099609375,10398.099609375,114100000.0
000001.SS,2011-01-04,2825.3291015625,2855.39599609375,2810.10791015625,2852.64794921875,2852.64794921875,110000.0
^N100,2011-01-04,706.3099975585938,711.7899780273438,704.1699829101562,707.969970703125,707.969970703125,240605200.0
^DJI,2011-01-04,11670.900390625,11698.2197265625,11635.740234375,11691.1796875,11691.1796875,178630000.0
^GSPC,2011-01-04,1272.949951171875,1274.1199951171875,1262.6600341796875,1270.199951171875,1270.199951171875,4796420000.0
GC=F,2011-01-04,1409.5999755859375,1410.9000244140625,1375.800048828125,1378.5,1378.5,122.0
CL=F,2011-01-04,91.5,92.06999969482422,88.36000061035156,89.37999725341797,89.37999725341797,415521.0
^NYA,2011-01-05,8022.18017578125,8044.35009765625,7970.240234375,8040.0400390625,8040.0400390625,4764920000.0
^IXIC,2011-01-05,2673.909912109375,2702.199951171875,2671.889892578125,2702.199951171875,2702.199951171875,2060750000.0
^FTSE,2011-01-05,6013.89990234375,6043.89990234375,5964.39990234375,6043.89990234375,6043.89990234375,884510500.0
^NSEI,2011-01-05,6141.35009765625,6141.35009765625,6062.35009765625,6079.7998046875,6079.7998046875,0.0
^BSESN,2011-01-05,20509.94921875,20509.94921875,20243.94921875,20301.099609375,20301.099609375,14400.0
^N225,2011-01-05,10387.9501953125,10413.4501953125,10358.009765625,10380.76953125,10380.76953125,114600000.0
000001.SS,2011-01-05,2833.115966796875,2850.492919921875,2824.2958984375,2839.220947265625,2839.220947265625,104400.0
^N100,2011-01-05,706.4199829101562,706.4199829101562,696.97998046875,705.52001953125,705.52001953125,244571800.0
^DJI,2011-01-05,11688.6103515625,11742.6796875,11652.8896484375,11722.8896484375,11722.8896484375,169990000.0
^GSPC,2011-01-05,1268.780029296875,1277.6300048828125,1265.3599853515625,1276.56005859375,1276.56005859375,4764920000.0
GC=F,2011-01-05,1383.4000244140625,1384.0,1364.199951171875,1373.4000244140625,1373.4000244140625,175.0
CL=F,2011-01-05,89.29000091552734,90.83999633789062,88.0999984741211,90.3000030517578,90.3000030517578,416908.0
^NYA,2011-01-06,8040.02978515625,8049.56982421875,7984.009765625,8000.89990234375,8000.89990234375,4844100000.0
^IXIC,2011-01-06,2704.3798828125,2712.35009765625,2697.72998046875,2709.889892578125,2709.889892578125,2095490000.0
^FTSE,2011-01-06,6043.89990234375,6090.5,6004.60009765625,6019.5,6019.5,843815800.0
^NSEI,2011-01-06,6107.0,6116.14990234375,6022.2998046875,6048.25,6048.25,0.0
^BSESN,2011-01-06,20395.5,20425.849609375,20107.169921875,20184.740234375,20184.740234375,16600.0
^N225,2011-01-06,10477.51953125,10530.1103515625,10477.51953125,10529.759765625,10529.759765625,166000000.0
000001.SS,2011-01-06,2838.43505859375,2853.875,2816.950927734375,2824.197021484375,2824.197021484375,84800.0
^N100,2011-01-06,707.47998046875,711.8900146484375,704.8300170898438,706.0900268554688,706.0900268554688,276312200.0
^DJI,2011-01-06,11716.9296875,11736.740234375,11667.4599609375,11697.3095703125,11697.3095703125,193080000.0
^GSPC,2011-01-06,1276.2900390625,1278.1700439453125,1270.4300537109375,1273.8499755859375,1273.8499755859375,4844100000.0
GC=F,2011-01-06,1374.800048828125,1376.5,1368.9000244140625,1371.4000244140625,1371.4000244140625,158.0
CL=F,2011-01-06,90.47000122070312,90.70999908447266,87.8499984741211,88.37999725341797,88.37999725341797,440456.0
^NYA,2011-01-07,8000.89990234375,8021.85009765625,7921.14013671875,7980.31982421875,7980.31982421875,4963110000.0
^IXIC,2011-01-07,2712.75,2715.9599609375,2676.360107421875,2703.169921875,2703.169921875,1976220000.0
^FTSE,2011-01-07,6019.5,6023.7001953125,5973.39990234375,5984.2998046875,5984.2998046875,780033100.0
^NSEI,2011-01-07,6030.89990234375,6051.2001953125,5883.60009765625,5904.60009765625,5904.60009765625,0.0
^BSESN,2011-01-07,20163.849609375,20210.619140625,19629.220703125,19691.810546875,19691.810546875,15800.0
^N225,2011-01-07,10506.7197265625,10550.7099609375,10503.01953125,10541.0400390625,10541.0400390625,161800000.0
000001.SS,2011-01-07,2820.6650390625,2868.0048828125,2807.8701171875,2838.801025390625,2838.801025390625,113200.0
^N100,2011-01-07,705.260009765625,707.77001953125,700.4099731445312,700.6500244140625,700.6500244140625,291387000.0
^DJI,2011-01-07,11696.8603515625,11726.9404296875,11599.6796875,11674.759765625,11674.759765625,188720000.0
^GSPC,2011-01-07,1274.4100341796875,1276.8299560546875,1261.699951171875,1271.5,1271.5,4963110000.0
GC=F,2011-01-07,1372.699951171875,1377.199951171875,1355.5,1368.5,1368.5,225.0
CL=F,2011-01-07,88.18000030517578,89.4800033569336,87.25,88.02999877929688,88.02999877929688,444813.0
^NYA,2011-01-10,7980.31005859375,7980.31005859375,7909.33984375,7966.08984375,7966.08984375,4036450000.0
^IXIC,2011-01-10,2691.469970703125,2712.320068359375,2682.25,2707.800048828125,2707.800048828125,1868870000.0
^FTSE,2011-01-10,5984.2998046875,5984.2998046875,5939.89990234375,5956.2998046875,5956.2998046875,662691000.0
^NSEI,2011-01-10,5901.2998046875,5907.25,5740.9501953125,5762.85009765625,5762.85009765625,0.0
^BSESN,2011-01-10,19714.419921875,19720.4296875,19158.4296875,19224.119140625,19224.119140625,17200.0
000001.SS,2011-01-10,2832.6220703125,2847.35791015625,2786.861083984375,2791.80908203125,2791.80908203125,90800.0
^N100,2011-01-10,697.9099731445312,697.9099731445312,689.8300170898438,691.5499877929688,691.5499877929688,300357600.0
^DJI,2011-01-10,11672.33984375,11677.330078125,11573.8701171875,11637.4501953125,11637.4501953125,150340000.0
^GSPC,2011-01-10,1270.8399658203125,1271.52001953125,1262.1800537109375,1269.75,1269.75,4036450000.0
GC=F,2011-01-10,1369.0,1374.0,1365.699951171875,1373.699951171875,1373.699951171875,181.0
CL=F,2011-01-10,89.0,89.9800033569336,88.12999725341797,89.25,89.25,430277.0
^NYA,2011-01-11,7966.10986328125,8031.47998046875,7966.10986328125,8018.68017578125,8018.68017578125,4050750000.0
^IXIC,2011-01-11,2719.60009765625,2722.75,2706.580078125,2716.830078125,2716.830078125,1893100000.0
^FTSE,2011-01-11,5956.2998046875,6035.89990234375,5956.2998046875,6014.0,6014.0,861069300.0
^NSEI,2011-01-11,5767.9501953125,5842.60009765625,5698.2001953125,5754.10009765625,5754.10009765625,0.0
^BSESN,2011-01-11,19279.76953125,19431.560546875,19003.599609375,19196.33984375,19196.33984375,20000.0
^N225,2011-01-11,10484.6201171875,10538.3896484375,10476.2900390625,10510.6796875,10510.6796875,138500000.0
000001.SS,2011-01-11,2783.47607421875,2810.761962890625,2770.337890625,2804.047119140625,2804.047119140625,80600.0
^N100,2011-01-11,694.739990234375,701.77001953125,693.77001953125,700.780029296875,700.780029296875,292067400.0
^DJI,2011-01-11,11638.509765625,11704.1201171875,11635.48046875,11671.8798828125,11671.8798828125,157440000.0
^GSPC,2011-01-11,1272.5799560546875,1277.25,1269.6199951171875,1274.47998046875,1274.47998046875,4050750000.0
GC=F,2011-01-11,1375.4000244140625,1384.5,1373.9000244140625,1384.0,1384.0,13.0
CL=F,2011-01-11,89.30999755859375,91.38999938964844,88.93000030517578,91.11000061035156,91.11000061035156,429761.0
^NYA,2011-01-12,8018.75,8126.7900390625,8018.75,8122.97998046875,8122.97998046875,4226940000.0
^IXIC,2011-01-12,2731.449951171875,2737.330078125,2722.320068359375,2737.330078125,2737.330078125,1873960000.0
^FTSE,2011-01-12,6014.0,6050.7001953125,6013.89990234375,6050.7001953125,6050.7001953125,1021020800.0
^NSEI,2011-01-12,5800.0498046875,5874.2001953125,5711.2998046875,5863.25,5863.25,0.0
^BSESN,2011-01-12,19353.33984375,19574.630859375,19048.560546875,19534.099609375,19534.099609375,19400.0
^N225,2011-01-12,10562.2802734375,10576.509765625,10502.9599609375,10512.7998046875,10512.7998046875,170700000.0
000001.SS,2011-01-12,2811.784912109375,2828.468017578125,2788.1298828125,2821.304931640625,2821.304931640625,79200.0
^N100,2011-01-12,702.27001953125,711.75,702.27001953125,711.75,711.75,368325800.0
^DJI,2011-01-12,11673.6201171875,11782.23046875,11673.6201171875,11755.4404296875,11755.4404296875,144960000.0
^GSPC,2011-01-12,1275.6500244140625,1286.8699951171875,1275.6500244140625,1285.9599609375,1285.9599609375,4226940000.0
GC=F,2011-01-12,1382.5999755859375,1385.5,1378.0,1385.699951171875,1385.699951171875,204.0
CL=F,2011-01-12,91.18000030517578,92.38999938964844,90.79000091552734,91.86000061035156,91.86000061035156,382686.0
^NYA,2011-01-13,8122.97998046875,8148.9501953125,8101.4599609375,8119.43017578125,8119.43017578125,4310840000.0
^IXIC,2011-01-13,2734.929931640625,2742.429931640625,2727.139892578125,2735.2900390625,2735.2900390625,1923900000.0
^FTSE,2011-01-13,6050.7001953125,6055.5,6005.5,6023.89990234375,6023.89990234375,921442500.0
^NSEI,2011-01-13,5850.75,5857.75,5736.7001953125,5751.89990234375,5751.89990234375,0.0
^BSESN,2011-01-13,19492.30078125,19522.380859375,19136.26953125,19182.8203125,19182.8203125,16800.0
^N225,2011-01-13,10593.4599609375,10620.5703125,10565.2802734375,10589.759765625,10589.759765625,160900000.0
000001.SS,2011-01-13,2830.533935546875,2837.52587890625,2810.8740234375,2827.7119140625,2827.7119140625,74800.0
^N100,2011-01-13,712.1099853515625,714.1699829101562,709.9000244140625,713.780029296875,713.780029296875,372429400.0
^DJI,2011-01-13,11753.7001953125,11757.25,11700.5302734375,11731.900390625,11731.900390625,161660000.0
^GSPC,2011-01-13,1285.780029296875,1286.699951171875,1280.469970703125,1283.760009765625,1283.760009765625,4310840000.0
GC=F,2011-01-13,1386.0999755859375,1392.5,1371.4000244140625,1386.9000244140625,1386.9000244140625,66.0
CL=F,2011-01-13,92.0,92.37000274658205,90.75,91.4000015258789,91.4000015258789,358898.0
^NYA,2011-01-14,8119.41015625,8174.1201171875,8095.669921875,8174.1201171875,8174.1201171875,4661590000.0
^IXIC,2011-01-14,2732.47998046875,2755.300048828125,2729.6201171875,2755.300048828125,2755.300048828125,2020210000.0
^FTSE,2011-01-14,6023.89990234375,6031.7001953125,5948.5,6002.10009765625,6002.10009765625,852945600.0
^NSEI,2011-01-14,5752.10009765625,5833.64990234375,5639.64990234375,5654.5498046875,5654.5498046875,0.0
^BSESN,2011-01-14,19198.0390625,19447.8203125,18811.9609375,18860.439453125,18860.439453125,15800.0
^N225,2011-01-14,10502.76953125,10579.9697265625,10497.259765625,10499.0400390625,10499.0400390625,170900000.0
000001.SS,2011-01-14,2817.048095703125,2817.048095703125,2780.43798828125,2791.343994140625,2791.343994140625,76800.0
^N100,2011-01-14,711.8499755859375,715.010009765625,708.8499755859375,713.9000244140625,713.9000244140625,284603600.0
^DJI,2011-01-14,11732.1298828125,11794.150390625,11698.830078125,11787.3798828125,11787.3798828125,200770000.0
^GSPC,2011-01-14,1282.9000244140625,1293.239990234375,1281.239990234375,1293.239990234375,1293.239990234375,4661590000.0
GC=F,2011-01-14,1375.0,1376.0,1356.699951171875,1360.4000244140625,1360.4000244140625,252.0
CL=F,2011-01-14,90.98999786376952,91.69000244140624,90.0999984741211,91.54000091552734,91.54000091552734,313331.0
^FTSE,2011-01-17,6002.10009765625,6013.39990234375,5975.60009765625,5985.7001953125,5985.7001953125,599125200.0
