Ticker,Date,Open,High,Low,Close,Adj Close,Volume
^NYA,2016-01-04,10020.0498046875,10020.0498046875,9891.0703125,10001.5595703125,10001.5595703125,4304880000.0
^IXIC,2016-01-04,4897.64990234375,4903.08984375,4846.97998046875,4903.08984375,4903.08984375,2218420000.0
^FTSE,2016-01-04,6242.2998046875,6242.2998046875,6071.0,6093.39990234375,6093.39990234375,686232700.0
^NSEI,2016-01-04,7924.5498046875,7937.5498046875,7781.10009765625,7791.2998046875,7791.2998046875,134700.0
^BSESN,2016-01-04,26116.51953125,26116.51953125,25596.5703125,25623.349609375,25623.349609375,9100.0
^N225,2016-01-04,18818.580078125,18951.119140625,18394.4296875,18450.98046875,18450.98046875,140200000.0
000001.SS,2016-01-04,3536.589111328125,3538.68896484375,3295.740966796875,3296.258056640625,3296.258056640625,184400.0
^N100,2016-01-04,897.3099975585938,897.5599975585938,879.780029296875,885.0,885.0,247290100.0
^DJI,2016-01-04,17405.48046875,17405.48046875,16957.630859375,17148.939453125,17148.939453125,148060000.0
^GSPC,2016-01-04,2038.199951171875,2038.199951171875,1989.6800537109373,2012.6600341796875,2012.6600341796875,4304880000.0
GC=F,2016-01-04,1063.4000244140625,1082.5,1063.199951171875,1075.0999755859375,1075.0999755859375,143.0
CL=F,2016-01-04,37.59999847412109,38.38999938964844,36.33000183105469,36.7599983215332,36.7599983215332,431985.0
^NYA,2016-01-05,10007.009765625,10039.9599609375,9959.8203125,10028.0595703125,10028.0595703125,3706620000.0
^IXIC,2016-01-05,4917.83984375,4926.72998046875,4872.740234375,4891.43017578125,4891.43017578125,1927380000.0
^FTSE,2016-01-05,6093.39990234375,6166.2998046875,6079.2001953125,6137.2001953125,6137.2001953125,624070800.0
^NSEI,2016-01-05,7828.39990234375,7831.2001953125,7763.25,7784.64990234375,7784.64990234375,145200.0
^BSESN,2016-01-05,25744.69921875,25766.759765625,25513.75,25580.33984375,25580.33984375,10300.0
^N225,2016-01-05,18398.759765625,18547.380859375,18327.51953125,18374.0,18374.0,132300000.0
000001.SS,2016-01-05,3196.65087890625,3328.138916015625,3189.60498046875,3287.7109375,3287.7109375,266900.0
^N100,2016-01-05,894.9400024414062,895.3300170898438,879.0399780273438,890.530029296875,890.530029296875,204309000.0
^DJI,2016-01-05,17147.5,17195.83984375,17038.609375,17158.66015625,17158.66015625,105750000.0
^GSPC,2016-01-05,2013.780029296875,2021.93994140625,2004.1700439453125,2016.7099609375,2016.7099609375,3706620000.0
GC=F,2016-01-05,1075.5999755859375,1081.5,1075.300048828125,1078.4000244140625,1078.4000244140625,82.0
CL=F,2016-01-05,36.900001525878906,37.09999847412109,35.7400016784668,35.970001220703125,35.970001220703125,410131.0
^NYA,2016-01-06,9907.3701171875,9925.900390625,9821.330078125,9868.259765625,9868.259765625,4336660000.0
^IXIC,2016-01-06,4813.759765625,4866.0400390625,4804.68994140625,4835.759765625,4835.759765625,2168620000.0
^FTSE,2016-01-06,6137.2001953125,6137.2001953125,6018.7001953125,6073.39990234375,6073.39990234375,699957700.0
^NSEI,2016-01-06,7788.0498046875,7800.9501953125,7721.2001953125,7741.0,7741.0,147100.0
^BSESN,2016-01-06,25628.23046875,25632.5703125,25357.69921875,25406.330078125,25406.330078125,13400.0
^N225,2016-01-06,18410.5703125,18469.380859375,18064.30078125,18191.3203125,18191.3203125,142200000.0
000001.SS,2016-01-06,3291.195068359375,3362.97412109375,3288.93310546875,3361.840087890625,3361.840087890625,238900.0
^N100,2016-01-06,888.6199951171875,889.489990234375,871.8599853515625,879.27001953125,879.27001953125,211763700.0
^DJI,2016-01-06,17154.830078125,17154.830078125,16817.619140625,16906.509765625,16906.509765625,120250000.0
^GSPC,2016-01-06,2011.7099609375,2011.7099609375,1979.050048828125,1990.260009765625,1990.260009765625,4336660000.0
GC=F,2016-01-06,1081.5999755859375,1093.699951171875,1081.5999755859375,1091.9000244140625,1091.9000244140625,52.0
CL=F,2016-01-06,36.18000030517578,36.38999938964844,33.77000045776367,33.970001220703125,33.970001220703125,563811.0
^NYA,2016-01-07,9751.349609375,9791.169921875,9627.0595703125,9650.419921875,9650.419921875,5076590000.0
^IXIC,2016-01-07,4736.39990234375,4788.02001953125,4688.169921875,4689.43017578125,4689.43017578125,2552590000.0
^FTSE,2016-01-07,6073.39990234375,6073.39990234375,5888.0,5954.10009765625,5954.10009765625,1054315500.0
^NSEI,2016-01-07,7673.35009765625,7674.9501953125,7556.60009765625,7568.2998046875,7568.2998046875,188900.0
