Ticker,Date,Open,High,Low,Close,Adj Close,Volume
^NYA,2013-01-02,8571.5302734375,8632.009765625,8571.080078125,8632.009765625,8632.009765625,4202600000.0
^IXIC,2013-01-02,3091.330078125,3112.64990234375,3083.489990234375,3112.260009765625,3112.260009765625,2111300000.0
^FTSE,2013-01-02,5897.7998046875,6044.60009765625,5897.7998046875,6027.39990234375,6027.39990234375,652659400.0
^NSEI,2013-01-02,5982.60009765625,6006.0498046875,5982.0,5993.25,5993.25,0.0
^BSESN,2013-01-02,19693.30078125,19756.6796875,19686.5,19714.240234375,19714.240234375,7400.0
^N100,2013-01-02,691.3599853515625,696.1699829101562,689.1199951171875,696.1699829101562,696.1699829101562,181776800.0
^DJI,2013-01-02,13104.2998046875,13412.7099609375,13104.2998046875,13412.5498046875,13412.5498046875,161430000.0
^GSPC,2013-01-02,1426.18994140625,1462.4300537109375,1426.18994140625,1462.4200439453125,1462.4200439453125,4202600000.0
GC=F,2013-01-02,1672.800048828125,1693.800048828125,1670.0,1687.9000244140625,1687.9000244140625,35.0
CL=F,2013-01-02,91.77999877929688,93.87000274658205,91.55999755859376,93.12000274658205,93.12000274658205,203865.0
^NYA,2013-01-03,8615.66015625,8647.650390625,8588.4697265625,8607.7900390625,8607.7900390625,3829730000.0
^IXIC,2013-01-03,3108.489990234375,3118.179931640625,3092.280029296875,3100.570068359375,3100.570068359375,1769420000.0
^FTSE,2013-01-03,6027.39990234375,6051.2998046875,6016.7998046875,6047.2998046875,6047.2998046875,470665900.0
^NSEI,2013-01-03,6015.7998046875,6017.0,5986.5498046875,6009.5,6009.5,0.0
^BSESN,2013-01-03,19771.029296875,19786.30078125,19693.2890625,19764.779296875,19764.779296875,6600.0
^N100,2013-01-03,695.469970703125,695.5700073242188,691.7999877929688,694.8400268554688,694.8400268554688,125230200.0
^DJI,2013-01-03,13413.009765625,13430.599609375,13358.2998046875,13391.3603515625,13391.3603515625,129630000.0
^GSPC,2013-01-03,1462.4200439453125,1465.469970703125,1455.530029296875,1459.3699951171875,1459.3699951171875,3829730000.0
