Ticker,Date,Open,High,Low,Close,Adj Close,Volume
^NYA,2022-01-03,17164.130859375,17230.990234375,17119.990234375,17226.099609375,17226.099609375,3831020000.0
^IXIC,2022-01-03,15732.5,15832.7998046875,15644.08984375,15832.7998046875,15832.7998046875,4429960000.0
^NSEI,2022-01-03,17387.150390625,17646.650390625,17383.30078125,17625.69921875,17625.69921875,200500.0
^BSESN,2022-01-03,58310.08984375,59266.390625,58306.44921875,59183.21875,59183.21875,8200.0
^N100,2022-01-03,1367.3399658203125,1376.239990234375,1367.3399658203125,1372.06005859375,1372.06005859375,118232400.0
^DJI,2022-01-03,36321.58984375,36595.8203125,36246.44921875,36585.05859375,36585.05859375,347930000.0
^GSPC,2022-01-03,4778.14013671875,4796.64013671875,4758.169921875,4796.56005859375,4796.56005859375,3831020000.0
GC=F,2022-01-03,1830.0999755859373,1830.0999755859373,1798.800048828125,1799.4000244140625,1799.4000244140625,116.0
CL=F,2022-01-03,75.69000244140625,76.45999908447266,74.2699966430664,76.08000183105469,76.08000183105469,317628.0
^NYA,2022-01-04,17226.099609375,17377.4296875,17226.099609375,17336.759765625,17336.759765625,4683170000.0
^IXIC,2022-01-04,15852.1396484375,15852.1396484375,15512.41015625,15622.7197265625,15622.7197265625,5131110000.0
^FTSE,2022-01-04,7384.5,7520.7998046875,7384.5,7505.2001953125,7505.2001953125,934179500.0
^NSEI,2022-01-04,17681.400390625,17827.599609375,17593.55078125,17805.25,17805.25,247400.0
^BSESN,2022-01-04,59343.7890625,59937.328125,59084.3984375,59855.9296875,59855.9296875,9100.0
^N225,2022-01-04,29098.41015625,29323.7890625,28954.560546875,29301.7890625,29301.7890625,66000000.0
000001.SS,2022-01-04,3649.14990234375,3651.889892578125,3610.090087890625,3632.330078125,3632.330078125,405000.0
^N100,2022-01-04,1381.77001953125,1390.9300537109375,1377.8599853515625,1383.489990234375,1383.489990234375,184085700.0
^DJI,2022-01-04,36636.0,36934.83984375,36636.0,36799.6484375,36799.6484375,435080000.0
^GSPC,2022-01-04,4804.509765625,4818.6201171875,4774.27001953125,4793.5400390625,4793.5400390625,4683170000.0
GC=F,2022-01-04,1800.5,1815.300048828125,1800.0,1814.0,1814.0,38.0
CL=F,2022-01-04,76.0199966430664,77.63999938964844,75.69999694824219,76.98999786376953,76.98999786376953,372848.0
^NYA,2022-01-05,17336.759765625,17415.609375,17111.970703125,17112.599609375,17112.599609375,4887960000.0
^IXIC,2022-01-05,15547.16015625,15586.2998046875,15095.1796875,15100.169921875,15100.169921875,5031850000.0
^FTSE,2022-01-05,7505.2001953125,7530.0,7484.2998046875,7516.89990234375,7516.89990234375,707511200.0
^NSEI,2022-01-05,17820.099609375,17944.69921875,17748.849609375,17925.25,17925.25,251500.0
^BSESN,2022-01-05,59921.98046875,60332.71875,59661.37890625,60223.1484375,60223.1484375,8600.0
^N225,2022-01-05,29288.80078125,29388.16015625,29204.44921875,29332.16015625,29332.16015625,78600000.0
000001.SS,2022-01-05,3628.260009765625,3628.260009765625,3583.469970703125,3595.179931640625,3595.179931640625,423900.0
^N100,2022-01-05,1382.4599609375,1389.949951171875,1381.4599609375,1388.0899658203125,1388.0899658203125,177249500.0
^DJI,2022-01-05,36722.6015625,36952.6484375,36400.390625,36407.109375,36407.109375,462040000.0
^GSPC,2022-01-05,4787.990234375,4797.7001953125,4699.43994140625,4700.580078125,4700.580078125,4887960000.0
GC=F,2022-01-05,1813.0999755859373,1824.5999755859373,1813.0999755859373,1824.5999755859373,1824.5999755859373,8.0
CL=F,2022-01-05,77.18000030517578,78.58000183105469,76.51000213623047,77.8499984741211,77.8499984741211,397898.0
^NYA,2022-01-06,17112.599609375,17240.390625,17048.9609375,17156.51953125,17156.51953125,4295280000.0
^IXIC,2022-01-06,15024.150390625,15198.4501953125,14914.8701171875,15080.8603515625,15080.8603515625,4790820000.0
^FTSE,2022-01-06,7516.89990234375,7516.89990234375,7420.0,7450.39990234375,7450.39990234375,843728700.0
^NSEI,2022-01-06,17768.5,17797.94921875,17655.55078125,17745.900390625,17745.900390625,236500.0
^BSESN,2022-01-06,59731.75,59781.859375,59290.578125,59601.83984375,59601.83984375,6000.0
^N225,2022-01-06,29136.75,29158.94921875,28487.869140625,28487.869140625,28487.869140625,71600000.0
000001.SS,2022-01-06,3581.219970703125,3594.489990234375,3559.8798828125,3586.080078125,3586.080078125,371500.0
^N100,2022-01-06,1365.469970703125,1372.989990234375,1359.510009765625,1365.1700439453125,1365.1700439453125,183074300.0
^DJI,2022-01-06,36409.05078125,36464.19140625,36200.6796875,36236.46875,36236.46875,385890000.0
^GSPC,2022-01-06,4693.39013671875,4725.009765625,4671.259765625,4696.0498046875,4696.0498046875,4295280000.0
GC=F,2022-01-06,1787.0999755859375,1791.300048828125,1787.0999755859375,1788.699951171875,1788.699951171875,30.0
CL=F,2022-01-06,77.23999786376953,80.23999786376953,76.7300033569336,79.45999908447266,79.45999908447266,476665.0
^NYA,2022-01-07,17156.51953125,17222.900390625,17107.330078125,17166.279296875,17166.279296875,4181510000.0
^IXIC,2022-01-07,15095.7197265625,15171.01953125,14877.6298828125,14935.900390625,14935.900390625,4238070000.0
^FTSE,2022-01-07,7450.39990234375,7485.2998046875,7431.89990234375,7485.2998046875,7485.2998046875,705191000.0
^NSEI,2022-01-07,17797.599609375,17905.0,17704.55078125,17812.69921875,17812.69921875,239300.0
^BSESN,2022-01-07,59776.1015625,60130.1796875,59401.44140625,59744.6484375,59744.6484375,8300.0
^N225,2022-01-07,28711.529296875,28813.08984375,28293.69921875,28478.560546875,28478.560546875,75200000.0
000001.SS,2022-01-07,3588.989990234375,3607.22998046875,3577.10009765625,3579.5400390625,3579.5400390625,436300.0
^N100,2022-01-07,1368.3299560546875,1370.780029296875,1355.77001953125,1363.02001953125,1363.02001953125,174670000.0
^DJI,2022-01-07,36249.58984375,36382.83984375,36111.53125,36231.66015625,36231.66015625,356110000.0
^GSPC,2022-01-07,4697.66015625,4707.9501953125,4662.740234375,4677.02978515625,4677.02978515625,4181510000.0
GC=F,2022-01-07,1791.800048828125,1797.0,1784.4000244140625,1797.0,1797.0,17.0
CL=F,2022-01-07,79.62000274658203,80.47000122070312,78.5199966430664,78.9000015258789,78.9000015258789,414434.0
^NYA,2022-01-10,17166.279296875,17166.279296875,16894.91015625,17119.560546875,17119.560546875,4511810000.0
^IXIC,2022-01-10,14751.7802734375,14953.849609375,14530.23046875,14942.830078125,14942.830078125,5317180000.0
^FTSE,2022-01-10,7485.2998046875,7496.10009765625,7422.89990234375,7445.2998046875,7445.2998046875,1047171300.0
^NSEI,2022-01-10,17913.30078125,18017.44921875,17879.150390625,18003.30078125,18003.30078125,232400.0
^BSESN,2022-01-10,60070.390625,60427.359375,59987.1796875,60395.62890625,60395.62890625,7600.0
000001.SS,2022-01-10,3572.739990234375,3593.52001953125,3555.1298828125,3593.52001953125,3593.52001953125,356200.0
^N100,2022-01-10,1369.6300048828125,1370.56005859375,1341.68994140625,1343.969970703125,1343.969970703125,182029000.0
^DJI,2022-01-10,36175.2109375,36175.2109375,35639.91015625,36068.87109375,36068.87109375,430680000.0
^GSPC,2022-01-10,4655.33984375,4673.02001953125,4582.240234375,4670.2900390625,4670.2900390625,4511810000.0
GC=F,2022-01-10,1794.9000244140625,1798.699951171875,1790.4000244140625,1798.4000244140625,1798.4000244140625,534.0
CL=F,2022-01-10,78.87999725341797,79.44999694824219,77.83000183105469,78.2300033569336,78.2300033569336,389956.0
^NYA,2022-01-11,17119.560546875,17298.009765625,17053.0390625,17294.5390625,17294.5390625,4101590000.0
^IXIC,2022-01-11,14919.259765625,15158.7099609375,14837.6298828125,15153.4501953125,15153.4501953125,4390710000.0
^FTSE,2022-01-11,7445.2998046875,7497.10009765625,7445.2998046875,7491.39990234375,7491.39990234375,727102400.0
^NSEI,2022-01-11,17997.75,18081.25,17964.400390625,18055.75,18055.75,220200.0
^BSESN,2022-01-11,60342.69921875,60689.25,60281.51953125,60616.890625,60616.890625,6500.0
^N225,2022-01-11,28380.900390625,28473.470703125,28089.490234375,28222.48046875,28222.48046875,73700000.0
000001.SS,2022-01-11,3589.89990234375,3602.14990234375,3562.75,3567.43994140625,3567.43994140625,359800.0
^N100,2022-01-11,1358.6400146484375,1363.760009765625,1352.1400146484375,1357.31005859375,1357.31005859375,167206500.0
^DJI,2022-01-11,36058.8515625,36271.46875,35769.37890625,36252.01953125,36252.01953125,356850000.0
^GSPC,2022-01-11,4669.14013671875,4714.1298828125,4638.27001953125,4713.06982421875,4713.06982421875,4101590000.0
GC=F,2022-01-11,1803.9000244140625,1822.5,1803.0,1818.5999755859373,1818.5999755859373,743.0
CL=F,2022-01-11,78.41999816894531,81.58999633789062,78.36000061035156,81.22000122070312,81.22000122070312,481815.0
^NYA,2022-01-12,17294.5390625,17406.16015625,17273.810546875,17353.759765625,17353.759765625,4048220000.0
^IXIC,2022-01-12,15263.099609375,15319.0302734375,15117.2900390625,15188.3896484375,15188.3896484375,4338530000.0
^FTSE,2022-01-12,7491.39990234375,7564.2001953125,7491.39990234375,7551.7001953125,7551.7001953125,873805500.0
^NSEI,2022-01-12,18170.400390625,18227.94921875,18128.80078125,18212.349609375,18212.349609375,245000.0
^BSESN,2022-01-12,61014.37109375,61218.19140625,60850.9296875,61150.0390625,61150.0390625,6200.0
^N225,2022-01-12,28449.529296875,28814.310546875,28427.599609375,28765.66015625,28765.66015625,72500000.0
000001.SS,2022-01-12,3578.159912109375,3599.5,3572.10009765625,3597.429931640625,3597.429931640625,343100.0
^N100,2022-01-12,1368.780029296875,1373.8399658203125,1361.1300048828125,1369.8399658203125,1369.8399658203125,211947400.0
^DJI,2022-01-12,36336.16015625,36453.48828125,36168.1484375,36290.3203125,36290.3203125,310180000.0
^GSPC,2022-01-12,4728.58984375,4748.830078125,4706.7099609375,4726.35009765625,4726.35009765625,4048220000.0
GC=F,2022-01-12,1819.0,1827.199951171875,1816.9000244140625,1827.199951171875,1827.199951171875,1547.0
CL=F,2022-01-12,81.37999725341797,83.0999984741211,81.16999816894531,82.63999938964844,82.63999938964844,420619.0
^NYA,2022-01-13,17353.759765625,17442.5390625,17230.119140625,17259.01953125,17259.01953125,4251730000.0
^IXIC,2022-01-13,15245.0400390625,15259.7099609375,14782.240234375,14806.8095703125,14806.8095703125,4302020000.0
^FTSE,2022-01-13,7551.7001953125,7566.5,7530.10009765625,7563.89990234375,7563.89990234375,776326000.0
^NSEI,2022-01-13,18257.0,18272.25,18163.80078125,18257.80078125,18257.80078125,303700.0
^BSESN,2022-01-13,61259.98828125,61348.5703125,60949.80859375,61235.30078125,61235.30078125,9300.0
^N225,2022-01-13,28658.220703125,28660.44921875,28444.9609375,28489.130859375,28489.130859375,69900000.0
000001.SS,2022-01-13,3601.030029296875,3601.070068359375,3555.159912109375,3555.260009765625,3555.260009765625,369400.0
^N100,2022-01-13,1366.969970703125,1375.239990234375,1363.43994140625,1369.530029296875,1369.530029296875,196390000.0
^DJI,2022-01-13,36312.48828125,36513.87890625,36044.21875,36113.62109375,36113.62109375,343640000.0
